,Word,Count
4162,Arlington,2
23714,Shocking,2
31304,CUTE,2
23642,comprehend,2
23718,35M,2
17301,httptcohotvBiBizM,2
29668,NY1,2
4160,MemorialDay,2
17442,TrumpCollections,2
23636,GaryPlayer,2
17289,Brenda,2
31309,Lessons,2
23824,surely,2
4390,StephPrichard1,2
16815,Allowed,2
31238,ESTATE,2
16915,champforrest,2
4572,excerpt,2
3967,empires,2
35970,cs522,2
16907,Disgrace,2
4580,Sandra,2
16904,refutation,2
35670,Gucci,2
35971,StdyeddyD,2
23944,wrecked,2
23531,sq,2
23945,httptco0judNAN1cU,2
17646,BostonGlobe,2
17647,advisers,2
35666,Androidronmeier123,2
40412,38000,2
3956,worthy,2
16889,26th,2
16888,Chronicle,2
29552,ET614,2
23929,ThrowbackThursday,2
23924,lookin,2
31392,740,2
17626,titles,2
4531,Protecting,2
17611,MikeMessina,2
17612,KingJames,2
23904,stevenowell,2
23905,normally,2
29572,alarmed,2
23908,"uc0u10084
f0",2
17616,unfolding,2
29569,GOPs,2
29567,Mickey,2
29566,MarkBurnettTV,2
16939,signage,2
40378,Trumpyou,2
16937,Inspiring,2
35685,LED,2
23920,assaulted,2
40383,Purposely,2
40384,Foundations,2
17625,kingmortimer,2
39943,thedailyshow,2
23954,Android13,2
3946,diplomat,2
3944,Newly,2
23974,URGENT,2
23495,johneharmon,2
23976,runner,2
35641,explore,2
23978,footballguru99,2
31232,Dodgers,2
23980,performed,2
4640,WISCONSIN,2
23491,cages,2
16830,silencing,2
23984,Funding,2
16827,Nominates,2
4646,HIDING,2
35990,WilsonLeeFlores,2
16822,Diller,2
17683,jdistaso,2
35633,Riviera,2
35632,Inlet,2
29541,KillianZane,2
35984,Inn,2
35983,MakeAmerciaGreatAgain,2
40421,ExCel,2
29545,untalented,2
40422,Centre,2
17656,TrumpRussia,2
17657,underhanded,2
35656,NolteNC,2
16871,UNTIL,2
17659,consistently,2
4618,Fences,2
16867,coherent,2
4629,graphics,2
4630,backdrop,2
23504,Paley,2
40429,rebuilt,2
17662,theatre,2
40433,l85,2
40435,Reagans,2
31403,custody,2
16851,Wowvery,2
17668,Faldo,2
23970,fictional,2
4526,Mosul,2
40360,tourney,2
4391,"u
f1",2
35724,catching,2
17066,induction,2
29603,WANTED,2
23845,skyjones55,2
23564,Trashes,2
35727,AppSame,2
23850,Bunyolan,2
17568,trajectory,2
23562,holdings,2
17570,heights,2
35935,slide,2
23900,portions,2
23857,FS1,2
17575,exploratory,2
17045,Alert,2
17042,EDT,2
40314,Kane,2
31362,DannyZucker,2
23555,wellhe,2
17037,NickDallman,2
31363,insurer,2
40296,prosecutorial,2
4438,committees,2
17069,Quick,2
17070,ammunition,2
29613,1983,2
40280,httpstc85,2
29611,singing,2
35738,Cahill,2
23830,temper,2
23831,tantrum,2
4413,FDR,2
23833,byebye,2
23834,Joke,2
23835,Tata,2
23836,rightfully,2
17085,httptcoazS83eAN,2
17084,affiliate,2
40007,himThanks,2
4433,350,2
23568,scottymcd1980,2
23838,uproar,2
4437,Passed,2
17561,ArmyNavy,2
17580,Wells,2
17581,Fargo,2
23865,AlShabaab,2
4495,themvery,2
17596,Fla,2
23886,Ric,2
16991,BLUE,2
16990,AndroidTrumpDoral,2
23539,jjprl,2
23538,lion,2
16986,Menie,2
17601,TheBigJamesG,2
16983,kaiame,2
4508,dwell,2
16981,nicksibrodi,2
17602,cruel,2
23894,PLENTY,2
23896,horrendousthe,2
16974,PizzaPartyBen,2
17605,Renhowe,2
40355,Padraig,2
40356,Harrington,2
35955,Own,2
31249,Called,2
16998,Soldiers,2
35942,gettin,2
23881,Reckless,2
23868,WORSE,2
31367,trapped,2
29591,comedy,2
17024,aesthetic,2
23548,sleeping,2
4486,RiggedSystem,2
31370,TroyMeaz,2
17016,deluxe,2
17014,Aretha,2
23874,approaching,2
17011,pinstripes,2
17010,Bear,2
17009,Bull,2
17008,Navarro,2
17007,relevant,2
17006,BADLY,2
31372,Prescription,2
29585,CincoDeMayo,2
4493,AndroidrealDonaldTrump,2
17965,Bobbysoo80,2
17966,Donal,2
23342,httptcoBVsLbZTA46,2
41256,143,2
41246,patrol,2
31099,httptco14lpNtixNX,2
24716,courtesy,2
24717,Retail,2
18356,DOUBLE,2
36252,JoeMarzocco,2
23114,husbands,2
24722,luuuucy15,2
24723,Lucy,2
5654,joehos18,2
29214,bullet,2
15462,Editor,2
18361,remembers,2
15458,manuscript,2
5662,soonMakeAmericaGreatAgain,2
29199,Shannon,2
24728,lovingly,2
31098,stroll,2
18365,blueprint,2
35097,bargain,2
24714,Maddow,2
18353,SCOTT,2
29917,pitch,2
31659,STLBlonde,2
15506,york,2
18343,proposals,2
41233,violates,2
15501,Thaddalicious,2
18347,ranting,2
15498,AnitaMarkdjones,2
15497,PREZ,2
35109,rickklein,2
29211,DOSSIER,2
18348,it08252014,2
5634,ProudlySA,2
36249,Judgeships,2
29208,INTELLIGENCE,2
24709,plainly,2
15488,BriarcliffManor,2
15487,Road,2
15486,Pine,2
24711,Period,2
15483,Vescio,2
3322,junk,2
35095,kaatje36,2
24735,POWERFUL,2
18382,belongout,2
29925,60K,2
36263,nicegood,2
15408,httptcoKnZBqhH9Fi,2
5706,blessings,2
3297,peterbollini,2
15405,greatbut,2
5708,we85,2
24757,Asheville,2
24758,95th,2
3296,louisekruger1,2
35077,Dardonyc16,2
18391,jeffredman5,2
24763,escaped,2
18392,DangerWeiner,2
15395,IrelandClare,2
18395,vengeance,2
24768,TPPatriots,2
29182,newsbusters,2
15384,powerfully,2
23101,protestors,2
23102,namusca,2
5674,247365,2
36260,trains,2
5677,electronic,2
15444,YankeeRunnerLV,2
15443,HydeSmith,2
5679,intercepts,2
5682,Canadas,2
15440,DUMB,2
35094,nymike7,2
24737,download,2
18368,breathing,2
24740,Fine,2
15433,Yea,2
15431,RasmussenNews,2
5689,hereby,2
18372,Amira,2
23107,reg,2
5697,Tebow,2
3301,"uc0u9825
f0",2
24746,9p,2
23105,msvivicafox,2
15507,IDEA,2
5627,ArizonaPrimary,2
24773,u56866,2
5593,atrocity,2
3352,cunning,2
23151,Blackish,2
31638,marking,2
15594,behave,2
23148,UberFacts,2
24655,MichaelTMorgan1,2
31640,scum,2
5587,Jews,2
41182,Druggie,2
3346,jrnicholas8,2
15511,min,2
15580,AndroidRemember,2
41191,USForcesJapan,2
31103,Bury,2
36236,LYIN,2
29231,RICHNYJETS,2
41195,Dairy,2
29229,bargaining,2
15568,Androiddcfoodsafety,2
24669,IRONIC,2
18296,MattBevin,2
36223,Grimes,2
36222,Alison,2
41169,AndroidSnurk,2
41150,ChadSheridan,2
15640,ChrisCassidyBH,2
18275,Alinsky,2
15636,DOD,2
5545,BMPMusicEvent,2
24629,Quality,2
29246,MarieLeff,2
5549,KatesLaw,2
18281,Golfer,2
31630,screwing,2
24638,AlexSalmonds,2
31632,SOB,2
35158,ucfoundation,2
3354,settles,2
29910,disenfranchised,2
36219,Break,2
23158,decreased,2
5559,newsthe,2
15611,widow,2
39544,spicedevilz,2
15564,proposing,2
15562,probable,2
15536,amazed,2
23131,hid,2
39533,transforming,2
23130,Celebrating,2
23129,Holt,2
15529,MothersDay,2
31650,Testing,2
35119,screams,2
35118,sentences,2
24691,buckleybro40,2
15523,brotherhood,2
39529,Stream,2
24694,Buying,2
15520,frantically,2
18337,TrumpThe,2
15518,Deleted,2
23125,megynkellys,2
18341,outlines,2
24698,heidimac60,2
31654,Organizations,2
35122,onshoring,2
39535,Moore2Donnie,2
5601,nepafortrump,2
29223,unexpected,2
5603,STRONGER,2
9801,overrun,2
15558,sintianiej,2
24672,guarding,2
18319,iPhoneOn,2
39542,MikeHuckabeeGOP,2
15554,renaissance,2
15553,depends,2
24675,hospitality,2
18323,iPhoneStatement,2
29225,rage,2
35128,8B,2
23135,Kept,2
23134,Violation,2
15544,defeating,2
23133,payroll,2
15542,MichaelPampena,2
41210,TrumpRoast,2
3340,punks,2
35069,nonunion,2
31089,CONSERVATIVE,2
40803,Morales,2
24894,preferred,2
41418,concluded,2
41419,gee,2
5867,conceived,2
5875,mob,2
15181,80s,2
45834,Science,2
39410,leaderboard,2
31075,200pm,2
5884,confinement,2
5890,guaranteeing,2
31705,WondHerful,2
23005,EDMHEAD,2
5896,QuinnipiacPoll,2
41439,combo,2
3232,barking,2
15155,Hopkins,2
24907,VERSUS,2
3229,youvebeentrumped,2
41448,emissions,2
34972,Instagram,2
18490,warranted,2
24877,robertjeffress,2
15200,readjusted,2
15202,foreigners,2
15234,Si,2
24852,WINNERS,2
39441,Okay,2
24856,capitalized,2
23040,prominent,2
36305,INSPIRE,2
36306,ALConv2017,2
15219,Jung,2
15218,warns,2
15217,responds,2
18481,definite,2
35007,ravenclaw2,2
24867,Androidchucktodd,2
35006,GinaJarGirl,2
35005,Baier,2
24871,Calling,2
18484,ClientHow,2
15205,SIGN,2
36312,mommy,2
41453,kosstar,2
39389,bliss,2
29128,attributed,2
22978,Retrogirl01,2
24942,Mayors,2
15098,Deplorables,2
5930,TheEllenShow,2
5933,Lassner,2
5936,abunnieslife,2
5939,Hostess,2
39367,Might,2
24945,relegated,2
24946,ConradMBlack,2
3190,Literacy,2
3188,teaching,2
29965,sway,2
24950,justices,2
31739,KRCompanion,2
29106,marryyy,2
22974,1988,2
41496,Comeback,2
24954,fabled,2
15069,karl,2
41483,ecstatic,2
39370,egos,2
5904,Finished,2
24939,cohosted,2
34969,FIGHTERS,2
3219,Blacks,2
24919,abortion,2
24920,WorldNewsPress1,2
24921,httptcokvPnUKP7QZ,2
34967,NavalAcademy,2
31724,Date,2
5910,Titans,2
24924,Drove,2
31725,AdamScott,2
22988,minor,2
15120,Aubry,2
18538,ClientIll,2
18541,ClientPhoto,2
22984,cellphone,2
15111,ClientPervert,2
29117,listings,2
3199,Theyll,2
24938,Kilt,2
15235,Newhouse,2
24850,ave,2
15380,DonnyDeutsch,2
5755,Planning,2
18408,Sudan,2
18410,skit,2
15345,NanImburgia,2
3268,ERIC,2
24794,foundations,2
24795,expenses,2
35060,Lipton,2
5754,MoscowTimes,2
15337,CarsonMotz,2
24798,CindyBlackwel12,2
41385,Androidnotthatactor,2
36275,Expands,2
29166,resorts,2
23082,Views,2
29165,Brigitte,2
23081,Elite,2
24805,Politically,2
31690,Girardi,2
18422,ClientTomorrow,2
5773,inclusion,2
24791,forecasts,2
36269,equity,2
29935,TylerAllreddd,2
15355,reservation,2
29931,Poppawub,2
36267,Suppression,2
24777,hardest,2
29180,demo,2
5721,USSYorktown,2
24779,envelope,2
5726,priced,2
15370,lectured,2
15369,publications,2
15368,golfs,2
15367,wildfires,2
24781,httptco12InRskWGn,2
35064,RickCanton,2
29178,overtaxed,2
5731,AgeGrilli35,2
7343,Else,2
24786,PMA1048,2
24787,MarchForLife,2
24788,quarters,2
15319,Fields,2
3265,trumpnationalphiladelphia,2
15315,compromised,2
23065,allegation,2
39458,robocalls,2
18450,JohnRich,2
24831,MZHemingway,2
23058,Tradingforex24,2
3255,RepKevinCramer,2
15267,nearby,2
15263,Tragedy,2
15261,Honoring,2
24840,msaid10,2
39450,NewYorkGOP,2
5825,Thugs,2
15252,AMERICAS,2
23049,dismissed,2
15248,TheLadyColors,2
5839,richly,2
23048,damaged,2
24846,skaters,2
24848,RonnieDunn1164,2
5841,Option,2
41361,Paulson,2
23066,Process,2
15314,wiped,2
5800,an85,2
23074,plea,2
15312,Text,2
23073,Guilty,2
39473,bleeding,2
15309,frankpro,2
15307,gutless,2
15306,slamming,2
18431,lisalampanelli,2
5780,geomac24,2
15303,onesoldiersmom,2
23071,Sandikay60,2
3262,guessing,2
18434,ClientCelebrityApprentice,2
41351,tragedies,2
15296,Backstage,2
18436,adds,2
24820,Molly,2
5793,ODedOnRealityTV,2
39467,passes,2
41149,capitalize,2
24626,pen,2
23168,wheres,2
18082,fubaglady,2
5242,Appeal,2
18079,SHUTDOWN,2
5244,httptcooJnV2OXcEc,2
24421,surpriseso,2
16038,snoozinglion1,2
23275,realDonaldTRUMP,2
24423,Excellence,2
16035,Regardless,2
3541,Tel,2
24425,complains,2
16088,1Kathleen75,2
24426,crackdown,2
5252,relentless,2
24427,scamming,2
24429,SPIED,2
29346,pops,2
24431,INFORMANT,2
24433,informant,2
23271,PJTV,2
29344,DavisCPAGroup,2
24417,TANKED,2
16047,gem,2
36134,Rx,2
16049,Schuette,2
18050,dandeloof,2
16080,73,2
18055,sights,2
3562,offload,2
18057,achieving,2
23287,deda,2
23286,faltimo,2
3551,ugliest,2
35328,strict,2
18067,Yay,2
18068,Presedent,2
16061,"realDonaldTrump
f6",2
35323,are85,2
16058,Crowds,2
46562,victimized,2
5235,himher,2
24414,AndrewGillum,2
23279,mjlee,2
3542,Aviv,2
29343,impending,2
16018,Rockets,2
18089,parisitony,2
23260,adult,2
15981,BillyGrahams,2
15976,workplace,2
5299,THIRD,2
29323,deck,2
15968,faulty,2
5314,tall,2
5317,GovAbbott,2
3503,Role,2
15962,ifwhen,2
5323,slucch24,2
29322,CraftMonroe,2
36149,cleaners,2
15958,1973,2
31574,rebamoreland,2
18119,raving,2
15951,bombshell,2
24463,racrboi90,2
24464,whereas,2
23248,oppo85,2
29331,bio,2
3517,Month,2
16014,Turned,2
5280,Changer,2
16012,Limit,2
3536,directing,2
24438,BlueWaterDays,2
40944,undocumented,2
31562,Departments,2
31563,shadow,2
23266,therealHamzeh,2
35303,Publicity,2
15999,memoirs,2
5270,discord,2
15996,YorkMakeAmericaGreatAgain,2
18099,foul,2
15994,jdmael,2
3522,FloridaMakeAmericaGreatAgain,2
15992,httptco894aXjRXDn,2
5273,lined,2
3518,Sees,2
18102,unwavering,2
5277,iPhoneDonald,2
23295,las,2
39709,soho,2
15652,highway,2
17998,hesitation,2
16204,Ribbon,2
17987,Amercia,2
5145,Odyssey,2
3637,chokes,2
29385,accessible,2
40831,sunshine,2
16193,2p2TrollCat,2
5150,Straighten,2
3624,convocation,2
35384,Caesars,2
31547,Product,2
3615,morals,2
46086,intrinsic,2
31166,TCA15,2
40842,fivestar,2
40843,chiefs,2
3607,calconroy,2
23320,blasts,2
16170,viability,2
18009,hows,2
16205,AlphaQuintesson,2
36100,looms,2
35397,WEF,2
24325,Disease,2
24309,ClientBy,2
24310,canceling,2
16236,sickos,2
16235,attracted,2
23337,Rebuild,2
40809,SpeakingTruth11,2
31522,procedures,2
24316,Thanks04292013,2
29831,RESPECT,2
17976,hlp,2
17977,grandaughter,2
17978,stacey7,2
5134,williamonlyrent,2
3644,25M,2
16220,partisans,2
16216,Lil,2
16214,restricted,2
16213,flows,2
16211,toilet,2
16168,asses,2
16165,PhilStephen,2
16161,eaters,2
16125,bombings,2
31540,Laffer,2
40878,beans,2
18037,Agencies,2
3576,1135,2
16114,adversaries,2
16110,PUBLIC,2
16109,BOTH,2
29850,southheastt,2
16106,TheMayorMatt,2
40886,RoccoMediate,2
16103,sat,2
24384,CubanAmerican,2
16100,heroin,2
18046,cleared,2
16097,Smugglers,2
16096,freedoms,2
16095,corners,2
35345,elizabethforma,2
29360,GZervs,2
23302,bomber,2
18030,TSRowan,2
24351,ushered,2
35359,nytdavidbrooks,2
29377,Elton,2
29376,Broke,2
35373,Rate,2
16155,Holder,2
16153,foresight,2
40854,SAID,2
29375,11000,2
23313,confrontation,2
5191,MakeAmericaGreatAgainWatch,2
23312,emphasize,2
23311,selfimposed,2
16143,wit,2
36115,rags,2
18025,RomneyCareObamaCare,2
40866,awarding,2
29843,TPM,2
36116,riches,2
35361,tornado,2
31538,Cynthia,2
29315,spectrum,2
18125,httptco5WbRYtT23g,2
24469,ultra,2
5481,offset,2
36188,Richer,2
18217,webisode,2
24571,computers,2
18218,wwwyoutubecomusermattressserta,2
29270,httptcohotvBijHrI,2
5472,fortunate,2
18220,MikeandDawnNY,2
15745,Bryce,2
18221,tap,2
15742,txblondegrad,2
15940,Reinosooo,2
35206,grandfather,2
15740,acquiring,2
15737,produces,2
15736,Cal,2
15735,Rohrabacher,2
18224,Tyrrell,2
23196,Gambling,2
18226,youand,2
15730,CanizalVania,2
5461,Batman,2
15756,Guangcheng,2
24569,IL,2
39608,JINPING,2
5446,httptcoII29WqZ7WH,2
15791,michaellunsford,2
29279,grades,2
41059,Shanahan,2
29883,gshuba,2
15787,selections,2
15786,transition2017,2
18195,BarackObamathe,2
24550,civilization,2
41064,BenTrawlins,2
45979,httptco887inAZsUg,2
18197,LYING,2
18198,httptcowbFc2B3QQn,2
24559,newborn,2
41074,lending,2
24560,infant,2
3401,itsjenwbitches,2
23201,pants,2
18213,IBTimes,2
15729,spoils,2
24579,environmentally,2
24580,continuously,2
24605,humorous,2
41121,Prisoners,2
41122,Missing,2
5518,together85,2
24607,mos,2
41127,QB,2
5520,consultation,2
15675,DaveCentrist,2
3370,Thanksthey,2
24612,mfantauzzo1,2
15671,CrueBabe,2
41134,59th,2
41135,Delmonico,2
5532,passengers,2
24616,CunninghamNY,2
5533,Southwest,2
36209,josegonzalez69,2
23171,invested,2
15655,concepts,2
35170,intimidate,2
5517,neglected,2
24604,Itd,2
18231,Eddie,2
15689,httptcoYAZyKwVxNJ,2
15719,Absentee,2
5491,SHORT,2
18236,mensamamma,2
18237,DONALDRUN,2
18238,electable,2
5497,"i
f1",2
18240,Angelina,2
23187,defenses,2
3389,JoshuaDummer,2
18244,cuff,2
39592,Convocation,2
29259,SIR,2
29897,Zones,2
29898,MATTER,2
35186,Brought,2
23180,witty,2
23179,ExxonMobil,2
35183,Music,2
18256,SenJoniErnst,2
24546,resonating,2
24544,offices,2
41055,practice,2
15906,Isikoff,2
18147,SaraCarterDC,2
15902,UKs,2
40998,outing,2
15900,flawed,2
29302,httptcoQLmCf48aWb,2
35269,wardrobe,2
36157,Recognition,2
15891,WALLS,2
35265,ancient,2
39641,GeneLingerfelt,2
35262,Thinks,2
15882,estates,2
15881,exquisite,2
5378,eternal,2
29298,Pune,2
41010,MNManstein2,2
15875,yorkv01,2
36164,K9s,2
18160,condemned,2
18145,documentation,2
29305,CNTraveler,2
35258,mcubans,2
18143,Kippur,2
15939,algiers4,2
15938,beltex63,2
3493,declining,2
35285,Adviser,2
40979,Scandals,2
15934,httptcorzCgbCo8Hd,2
15933,ColtsWynn,2
24473,Ungrateful,2
23243,AFLCIO,2
23242,Trumka,2
39654,relative,2
46013,retweets,2
5347,MarianoRivera,2
36152,smell,2
29310,Warrant,2
5352,CashinIn,2
40990,bore,2
18141,firefighters,2
5357,Doctors,2
18161,bigotry,2
18162,Ch85,2
39618,connect,2
29287,CITIZENS,2
15827,Dayton,2
15826,20K,2
15823,effects,2
24531,Wing,2
3451,separately,2
41043,Thanksthe,2
24533,Idk,2
35235,45year,2
5420,Lakers,2
35234,prosecute,2
23213,philanthropic,2
24536,linnie13,2
35233,fraudulently,2
5427,Breakfast,2
5432,triumph,2
15807,QampA,2
24540,dodge,2
18186,HATE,2
15803,SILENT,2
18178,initiated,2
15831,THOUSANDS,2
15867,lining,2
15832,Away,2
29294,Kettering,2
24508,hotter,2
29292,reportedFake,2
15855,outsourcer,2
5402,tea,2
39631,Disloyal,2
35249,httptco1H1iaeCd,2
5403,split,2
31594,Currency,2
35248,ForexBoxusd,2
24518,explanation,2
5406,awaited,2
15844,330,2
18171,glendabelle11,2
15842,designer,2
29290,visibility,2
35243,Inc,2
36173,AJ,2
5411,Delusion,2
36759,Reception,2
17394,breathe,2
26784,LyricalmafiaRum,2
9284,alivelutheran,2
37361,Iowan,2
27824,185,2
21941,CAP,2
10524,TY,2
1492,90595800,2
30481,Kimberly,2
37077,socalmikeSD,2
26672,robertaritzen,2
11804,INTEREST,2
30480,steph93065,2
1491,datriggakeithh,2
21546,Doc,2
38212,FM,2
43293,mustard,2
9272,academic,2
9281,69,2
1508,commenting,2
11796,apoplectic,2
27257,Uninsured,2
1531,plastic,2
38220,EdRollins,2
43278,Thoroughly,2
8343,ThomTillis,2
20287,NYE,2
11823,TEXAS,2
11822,rein,2
20953,Abbott,2
9287,corrects,2
38217,DC85,2
20291,Andrea,2
11817,VeteransDay,2
28225,Unaffordable,2
27260,RyanKainec1,2
11813,POLITICAL,2
10531,Wade,2
32446,pgachampionship,2
26659,FrazScotcher,2
11775,MELANIA,2
32453,Kathryn,2
28210,TheHerd,2
11770,Pa,2
33622,bastards,2
11765,D85,2
21552,ConMonitorNews,2
8378,paul4prolife,2
44888,Laurence,2
10549,propertyand,2
33620,Truethanks,2
11760,Lights,2
20319,withdrawing,2
688,put85,2
696,Constantly,2
11758,Hindu,2
11773,revolutionary,2
8370,brianneDMRTrump,2
9271,Boudin,2
11777,MlSSTHOT,2
44898,handedly,2
27249,FDA,2
10536,intelligently,2
33201,hammered,2
33628,theratzpack,2
20940,beneath,2
37778,Gubernatorial,2
21548,string,2
11784,Brandoh,2
32758,dripdrip,2
33624,timeThomas,2
32757,tdgtom,2
1475,implementing,2
11780,hotroddergirl,2
10545,Changes,2
662,leftist,2
26658,JackWitty,2
10449,Westminster,2
11896,Lawn,2
11894,icebreaker,2
32426,mourning,2
8292,httptcokWP1FV0eY9,2
11890,Assistant,2
11889,Swecker,2
11888,circle,2
20976,Co85,2
32427,Tree,2
648,viksquad,2
20258,professionalism,2
9324,Sinclair,2
8299,shanevanderhart,2
1555,preach,2
10470,charlierose,2
32429,sustained,2
33175,apple,2
8280,hilarious,2
43253,content,2
26625,Drive,2
11914,ClientSexual,2
43231,315Trump,2
626,AaronMcAllorum,2
1564,organizing,2
20248,sun,2
11907,ClientIs,2
10458,nowadays,2
631,bridge,2
9336,survey,2
8278,SOD,2
1562,Patriotic,2
21522,outcomes,2
28245,alikhalil7,2
20254,automobile,2
9330,google,2
30486,33341,2
8302,washpostjobs,2
33189,attempted,2
30484,jannunz7,2
8315,Fellow,2
8320,Realdonaldtrump,2
8322,THATS,2
33646,declares,2
11846,EOWDC,2
9301,ClientThank,2
9298,wellhes,2
11843,tracking,2
8327,extremism,2
11841,11816,2
20957,Comptroller,2
33188,Greatness,2
11838,brentcfritz,2
1537,GOT,2
27818,httptcoCHG5fhA2Q5,2
8314,HiddenHeroes,2
10490,MichaelPhelps,2
8308,implicate,2
9308,Marketing,2
26637,Appreciate,2
33661,aided,2
27275,Tribeca,2
32777,Transformers,2
21527,Herschel,2
20968,ainsleyearhardt,2
37372,smallbiz,2
1545,Starts,2
37064,Solyndras,2
32775,usedgov,2
37065,subsequent,2
26647,derogatory,2
10485,TheWTFTahoe,2
10486,TruckerSamF,2
37370,macresslertech,2
8383,toneantone96,2
20320,treaty,2
32751,harmless,2
20905,SUPREME,2
37102,licenses,2
8449,outlawed,2
10610,payback,2
33589,Suffolk,2
43866,convert,2
8450,outlaws,2
8453,georgewillf,2
27216,Cokie,2
20903,Television,2
755,demonstration,2
11655,MeetThePress,2
20901,nuke,2
43860,belated,2
32482,Coverup,2
21569,57pm,2
43351,Lover,2
10608,rocket,2
9203,medals,2
9204,unification,2
26721,VETTING,2
30474,gravy,2
20359,BradPaisley,2
33220,Drones,2
33221,1969,2
33595,Orange,2
27852,matches,2
20908,ingredients,2
43871,pristine,2
26728,900pmE,2
8442,tonightMakeAmericaGreatAgain,2
9207,appealing,2
33224,dphilbs,2
8444,JimmyFallon,2
11666,applied,2
782,IMMEDIATELY,2
26738,Evansville,2
30478,determine,2
8473,digital,2
43368,MannyPacquiao,2
26746,FINALE,2
10638,rinibobusepi,2
28168,67,2
8483,miracles,2
43371,CarrollGroupCHI,2
11625,DESTROY,2
43851,JohnFasoNy,2
20889,Monmouth,2
20380,trashing,2
11623,governmental,2
21892,fishing,2
787,FrankMDavisJR,2
10643,WendyPeters,2
43372,lettering,2
32488,YUGE,2
33580,Residential,2
33583,pretended,2
26743,Rhumeey,2
10623,240,2
20373,promotion,2
44526,DeasWorld,2
26740,MMayer87,2
1364,similar,2
10627,32000,2
8465,Amazons,2
10630,quiteefranklee,2
10631,Zigmanfreud,2
43364,Steelworkers,2
10633,Paterno,2
43852,Johns,2
8468,ALLTIME,2
9195,Cmon,2
11638,calamity,2
26720,EXTREME,2
11684,locker,2
20911,tide,2
37089,bells,2
9238,Snead,2
28195,nbcs,2
37090,whistles,2
37091,immunity,2
11732,Sallyann,2
11730,DannyBOiling,2
26699,postpone,2
8405,muslims,2
11727,MikePenceVP,2
37092,proportion,2
11725,competing,2
10575,charade,2
20339,unusual,2
20340,relied,2
38189,menu,2
27233,httptcoz2i22B7D21,2
20924,Tiny,2
26719,CALLED,2
26697,autistic,2
11751,Jonas,2
44510,bday,2
20324,redefines,2
26694,thequote,2
1441,plunge,2
28205,SpoxDHS,2
47062,Presidente,2
10559,Groups,2
32750,steadfast,2
33211,YMatthews956,2
10563,TimeWarner,2
30743,NUMBERS,2
28202,definitive,2
20925,Parlux,2
10566,bldgs,2
20922,index,2
11720,httptcoanamGuDUrE,2
10577,arrives,2
21917,evaemery,2
11696,Modi,2
33604,slumpcityusa,2
38183,foxnewspolitics,2
37792,RiannaRichards,2
21561,glendagoff,2
11692,realDonald,2
37347,implementation,2
43337,Thsnks,2
9215,BetaWhen,2
20912,bb,2
8427,CLINTONS,2
20355,realD85,2
27850,SchumerRoundsCollins,2
1388,ABCSharkTank,2
10592,dives,2
11698,Entrepreneurship,2
20919,cutter,2
28184,Heilemann,2
33606,httptcojQJ495iFh6,2
20344,enabled,2
8415,Declaration,2
27230,Disappointed,2
21559,Revealing,2
9225,foreclosures,2
11711,Obstacles,2
26706,Androidkathy1453,2
26711,httptcoffCeyI1fuv,2
26707,DannBushh,2
33605,POLITICS,2
26709,techniques,2
20347,Napolitano,2
26710,wines,2
20348,rpoole1954,2
10452,Discussed,2
8271,laloquita,2
37115,Amendments,2
12141,Coincidence,2
8118,civic,2
33765,BillyHallowell,2
38326,FirstStepAct,2
21488,arranged,2
38324,contributors,2
37712,License,2
27346,faithbased,2
30301,betterhermann,2
12133,flowers,2
20140,commentators,2
8123,incomes,2
30787,KEPT,2
43116,Moscows,2
22032,sorely,2
10341,Peggynoonannyc,2
33120,dynamicwil,2
12142,noise,2
9432,refers,2
43107,dies,2
20121,indigoblue65,2
27772,brandeenscott21,2
27355,yetanotherday,2
1711,WKRG,2
32376,viewing,2
20125,contradicted,2
38330,USSJohnSMcCain,2
479,ClientThink,2
20128,312000,2
8111,proclaim,2
482,oneman,2
20130,Mornings,2
20132,8am,2
20133,GovernorVA,2
30788,fooled,2
